age,gender,occupation,user_id
26,M,executive/managerial,946724
30,M,executive/managerial,45251
44,M,sales/marketing,34202
32,M,self-employed,150461
31,M,executive/managerial,254672
23,M,sales/marketing,75000
33,M,executive/managerial,620561
31,M,college/grad student,829478
34,M,executive/managerial,700177
32,M,college/grad student,699685
30,M,other or not specified,561553
28,M,college/grad student,258874
83,M,other or not specified,893368
25,M,executive/managerial,338247
28,M,college/grad student,126748
29,M,college/grad student,41087
26,M,college/grad student,191067
28,M,tradesman/craftsman,459825
28,M,executive/managerial,22227
33,M,college/grad student,827688
26,M,other or not specified,772808
18,M,K-12 student,130724
32,M,clerical/admin,894572
32,M,other or not specified,269065
34,M,college/grad student,992615
24,M,college/grad student,365169
28,M,self-employed,52313
29,M,sales/marketing,858686
29,F,clerical/admin,290986
34,M,college/grad student,221695
31,M,executive/managerial,2419
26,M,self-employed,920422
27,F,self-employed,967922
31,M,executive/managerial,417502
29,M,executive/managerial,786211
30,M,self-employed,98079
34,M,college/grad student,622314
33,M,artist,942646
30,M,scientist,493968
34,M,executive/managerial,228206
16,M,K-12 student,129336
29,M,executive/managerial,668079
32,M,homemaker,427613
35,F,executive/managerial,944820
27,M,college/grad student,146086
33,M,sales/marketing,711994
27,F,executive/managerial,186507
30,F,writer,782710
27,M,clerical/admin,311208
26,M,executive/managerial,835836
27,M,executive/managerial,43671
18,F,K-12 student,549369
30,M,scientist,603027
30,M,college/grad student,10942
18,M,K-12 student,668935
33,M,college/grad student,839184
28,F,college/grad student,741356
29,M,executive/managerial,2307
45,M,sales/marketing,221163
31,M,executive/managerial,557965
27,M,self-employed,242369
21,M,sales/marketing,594983
31,M,sales/marketing,2812
31,M,sales/marketing,334276
27,M,sales/marketing,470982
33,F,homemaker,286731
28,M,scientist,497507
34,M,college/grad student,988247
18,F,K-12 student,693755
36,M,sales/marketing,7724
34,F,academic/educator,500389
28,F,sales/marketing,717684
26,M,scientist,559675
33,M,college/grad student,865732
30,F,college/grad student,816295
29,M,sales/marketing,629426
30,M,college/grad student,684439
28,M,clerical/admin,242603
34,M,executive/managerial,84863
30,M,college/grad student,216692
21,M,sales/marketing,252846
30,M,college/grad student,778443
25,M,artist,743533
32,M,technician/engineer,546203
28,M,scientist,971093
32,M,scientist,458785
43,M,executive/managerial,43160
34,F,other or not specified,257350
36,M,clerical/admin,228091
29,M,college/grad student,719619
30,M,executive/managerial,53215
74,F,executive/managerial,621954
25,M,customer service,611151
32,M,executive/managerial,680133
26,F,academic/educator,137114
24,M,executive/managerial,985308
17,M,K-12 student,39034
25,M,college/grad student,45800
34,M,college/grad student,265541
26,M,executive/managerial,932965
28,M,sales/marketing,68021
33,M,college/grad student,906562
30,M,scientist,43022
34,M,programmer,512465
59,F,retired,592893
28,M,scientist,327263
31,F,college/grad student,729750
34,M,programmer,475841
34,M,college/grad student,102092
32,M,self-employed,559130
25,F,academic/educator,242797
34,M,K-12 student,707853
21,M,college/grad student,522651
34,M,other or not specified,276230
29,M,scientist,171060
28,M,college/grad student,986800
33,M,K-12 student,468078
32,M,college/grad student,119890
27,M,sales/marketing,761810
30,M,college/grad student,388987
26,M,college/grad student,796931
32,F,self-employed,623923
34,F,academic/educator,582373
27,F,self-employed,161737
26,M,other or not specified,918081
31,M,college/grad student,552950
25,M,sales/marketing,6381
34,M,technician/engineer,226181
34,F,clerical/admin,432476
46,M,self-employed,568093
30,M,sales/marketing,53233
31,M,college/grad student,864387
29,M,executive/managerial,80148
25,M,artist,59362
25,M,sales/marketing,885192
26,M,college/grad student,919336
32,M,college/grad student,738818
26,M,sales/marketing,664118
30,M,self-employed,412439
34,M,college/grad student,190979
28,M,college/grad student,36643
21,M,clerical/admin,323883
25,M,sales/marketing,74071
33,M,executive/managerial,389285
19,M,sales/marketing,547620
30,M,customer service,784278
28,M,self-employed,194776
28,M,executive/managerial,591686
33,M,scientist,675696
26,M,college/grad student,173738
12,F,scientist,203189
25,M,college/grad student,915296
30,M,retired,754872
27,F,executive/managerial,19113
32,F,artist,637089
32,M,self-employed,466431
25,M,executive/managerial,671495
31,M,college/grad student,174465
34,M,scientist,459098
28,M,scientist,904374
43,M,executive/managerial,25294
33,M,executive/managerial,540996
33,M,executive/managerial,365301
26,M,college/grad student,687910
28,M,scientist,639607
32,M,college/grad student,900383
31,M,executive/managerial,876278
34,M,college/grad student,451980
32,M,sales/marketing,456347
34,M,scientist,840470
32,M,college/grad student,418918
18,M,sales/marketing,498691
33,M,sales/marketing,740709
32,M,college/grad student,699976
25,M,college/grad student,453709
18,F,homemaker,793573
28,M,scientist,200172
31,M,artist,116501
19,M,technician/engineer,371037
33,M,homemaker,772900
28,M,sales/marketing,14859
34,M,other or not specified,492627
34,M,college/grad student,619192
29,M,scientist,171453
34,M,scientist,315484
28,M,sales/marketing,304609
34,M,technician/engineer,279540
29,M,executive/managerial,223184
27,M,executive/managerial,806232
28,M,homemaker,418041
34,M,executive/managerial,708716
33,M,scientist,417504
28,M,executive/managerial,733864
89,F,academic/educator,225763
31,M,sales/marketing,935569
34,M,sales/marketing,927643
27,M,scientist,768569
28,M,scientist,516226
18,M,scientist,892250
55,F,clerical/admin,743106
26,M,college/grad student,816049
25,F,college/grad student,490884
18,M,scientist,783242
26,M,scientist,422431
29,M,K-12 student,60332
32,M,self-employed,428010
34,M,college/grad student,417703
32,F,retired,309013
36,M,college/grad student,846580
25,M,college/grad student,307820
28,F,academic/educator,153409
27,M,college/grad student,144520
30,M,artist,739311
29,M,scientist,909018
37,F,executive/managerial,524468
32,F,other or not specified,575004
31,F,college/grad student,302713
34,M,sales/marketing,101901
21,M,clerical/admin,746444
29,M,college/grad student,143239
30,F,scientist,565571
27,F,other or not specified,438035
30,M,scientist,399497
31,F,self-employed,180606
25,M,artist,370439
47,F,executive/managerial,961821
31,M,executive/managerial,208008
30,M,executive/managerial,273912
31,M,college/grad student,579301
33,M,college/grad student,495192
34,M,college/grad student,962231
31,M,artist,894860
19,M,sales/marketing,639430
27,M,executive/managerial,250417
18,M,K-12 student,544433
28,M,sales/marketing,968617
27,M,sales/marketing,178488
30,M,executive/managerial,56371
28,M,college/grad student,405244
33,M,scientist,161165
26,F,academic/educator,978759
26,M,college/grad student,852534
34,M,other or not specified,305747
28,M,college/grad student,60788
35,M,scientist,313863
31,M,scientist,809632
28,F,homemaker,532939
30,M,college/grad student,490873
31,M,executive/managerial,152562
28,F,college/grad student,680680
18,M,K-12 student,491888
33,M,scientist,642162
31,M,other or not specified,586041
31,M,executive/managerial,837914
22,F,scientist,837760
34,M,self-employed,853759
25,M,scientist,464046
31,M,homemaker,542732
28,M,self-employed,394486
29,M,homemaker,442106
27,M,college/grad student,749284
27,M,scientist,671711
30,M,executive/managerial,122840
33,M,executive/managerial,997955
31,F,self-employed,489885
34,F,academic/educator,330785
26,M,scientist,877815
27,M,artist,734002
33,M,college/grad student,930921
34,M,customer service,743532
29,M,self-employed,426396
29,M,self-employed,780505
24,M,academic/educator,957606
43,M,executive/managerial,565285
16,M,homemaker,144125
21,F,K-12 student,933124
25,M,sales/marketing,159581
60,M,executive/managerial,914771
27,M,college/grad student,691494
30,M,college/grad student,494877
27,M,self-employed,149296
87,M,executive/managerial,751563
34,F,sales/marketing,355245
27,M,executive/managerial,169777
26,M,college/grad student,949623
59,M,executive/managerial,604055
50,M,clerical/admin,880784
31,F,college/grad student,44572
26,F,college/grad student,225214
21,M,K-12 student,604333
27,M,executive/managerial,53430
33,M,college/grad student,421496
32,F,executive/managerial,90728
28,M,other or not specified,365739
28,M,college/grad student,942466
29,M,other or not specified,247332
19,F,college/grad student,7913
21,M,sales/marketing,848668
28,M,college/grad student,63809
69,F,college/grad student,509490
29,M,sales/marketing,668548
29,M,self-employed,40983
32,M,homemaker,128649
26,M,clerical/admin,853620
22,M,other or not specified,378568
23,M,programmer,329757
34,M,executive/managerial,705235
31,F,doctor/health care,693323
27,M,sales/marketing,61212
28,M,college/grad student,52669
33,M,other or not specified,117997
28,M,other or not specified,708198
31,M,scientist,168399
30,M,scientist,465675
25,M,self-employed,767680
31,M,doctor/health care,111045
34,M,programmer,969172
29,M,self-employed,154470
30,F,college/grad student,909145
31,M,college/grad student,68273
20,M,self-employed,98674
26,M,academic/educator,964811
27,F,college/grad student,998245
34,M,college/grad student,678610
18,M,other or not specified,562469
27,M,homemaker,976781
28,M,executive/managerial,916023
37,M,writer,320447
30,F,artist,880064
33,M,sales/marketing,294849
27,F,college/grad student,421794
84,F,executive/managerial,997710
33,M,executive/managerial,892351
33,M,college/grad student,45296
33,M,sales/marketing,584414
27,M,college/grad student,441894
24,M,scientist,915015
19,F,college/grad student,783421
25,M,college/grad student,166658
28,M,other or not specified,898020
31,M,scientist,927213
33,M,college/grad student,155906
33,M,other or not specified,429057
27,M,sales/marketing,820258
27,M,executive/managerial,14709
30,M,artist,486844
33,M,scientist,298863
32,F,clerical/admin,585024
25,M,college/grad student,382230
27,M,clerical/admin,26067
31,M,programmer,90954
27,M,executive/managerial,260425
32,M,scientist,687615
34,M,programmer,966280
34,M,executive/managerial,807014
34,F,college/grad student,711442
27,M,technician/engineer,566722
31,F,college/grad student,996716
31,M,sales/marketing,715331
41,M,scientist,939797
41,M,other or not specified,802899
33,M,executive/managerial,379289
26,M,scientist,404537
30,M,other or not specified,142825
27,M,college/grad student,113912
25,M,college/grad student,182945
29,M,college/grad student,713221
29,M,other or not specified,148910
28,M,sales/marketing,153628
29,M,sales/marketing,229250
39,F,executive/managerial,356351
27,M,other or not specified,328903
33,M,college/grad student,586344
16,F,self-employed,845724
33,F,retired,609296
32,F,sales/marketing,200367
25,M,executive/managerial,899780
30,M,college/grad student,969647
27,F,college/grad student,693165
31,F,college/grad student,546708
33,M,executive/managerial,309565
29,M,sales/marketing,539293
16,M,K-12 student,207601
34,F,college/grad student,514921
29,M,other or not specified,980232
26,M,executive/managerial,691142
29,M,sales/marketing,61368
28,F,other or not specified,689245
34,F,college/grad student,916378
28,M,college/grad student,487164
25,M,college/grad student,99943
27,M,college/grad student,440535
27,M,executive/managerial,503053
69,M,executive/managerial,441880
33,M,scientist,149758
31,M,executive/managerial,812575
25,F,college/grad student,322496
25,M,sales/marketing,382025
31,M,college/grad student,573555
28,M,sales/marketing,903885
25,M,other or not specified,757619
26,M,executive/managerial,455774
25,M,homemaker,743192
33,M,college/grad student,593231
25,M,tradesman/craftsman,426351
34,M,executive/managerial,364593
31,M,executive/managerial,733782
34,M,other or not specified,517821
27,M,executive/managerial,789391
29,M,college/grad student,123157
30,M,self-employed,395418
25,M,executive/managerial,486722
25,M,college/grad student,769426
27,M,sales/marketing,187888
34,M,K-12 student,996989
44,M,clerical/admin,5922
29,M,executive/managerial,628550
31,M,college/grad student,642150
32,M,college/grad student,683397
29,M,homemaker,145825
33,M,academic/educator,298424
33,M,other or not specified,561046
27,M,executive/managerial,898942
27,M,other or not specified,107248
33,M,technician/engineer,848353
25,M,college/grad student,641163
34,M,executive/managerial,46414
30,M,executive/managerial,149124
32,M,executive/managerial,460626
28,M,other or not specified,703983
34,M,programmer,145673
27,M,college/grad student,835828
31,M,sales/marketing,339309
30,M,tradesman/craftsman,7657
29,M,executive/managerial,32638
25,M,scientist,794423
31,M,self-employed,421026
30,M,programmer,190788
26,M,college/grad student,344662
31,M,executive/managerial,393978
42,M,artist,629308
29,M,college/grad student,247953
33,M,executive/managerial,779155
26,M,self-employed,824548
33,M,homemaker,169419
32,M,executive/managerial,158826
89,M,retired,351374
32,M,college/grad student,653066
33,M,college/grad student,796377
51,M,homemaker,871728
33,F,sales/marketing,558121
26,M,sales/marketing,907839
32,M,scientist,805194
51,M,self-employed,167564
31,M,artist,395112
25,F,sales/marketing,565279
33,M,executive/managerial,184110
18,M,sales/marketing,76057
33,M,academic/educator,931855
30,M,technician/engineer,260815
33,F,retired,575257
25,M,college/grad student,617296
29,M,executive/managerial,281274
28,M,executive/managerial,713069
31,M,other or not specified,951140
31,M,executive/managerial,786435
30,M,sales/marketing,767583
26,M,scientist,964092
26,M,scientist,659183
34,F,artist,310298
27,M,scientist,111063
18,M,homemaker,77577
22,M,college/grad student,550912
33,F,sales/marketing,909297
30,M,executive/managerial,161726
31,F,college/grad student,825586
18,M,homemaker,928546
28,M,artist,196674
25,M,scientist,212674
30,M,executive/managerial,434535
33,M,sales/marketing,596682
33,M,sales/marketing,364705
34,M,sales/marketing,666821
27,M,college/grad student,980437
32,M,scientist,273435
30,M,homemaker,902737
29,M,academic/educator,766383
29,M,homemaker,912233
29,M,self-employed,967427
27,M,scientist,312697
33,M,artist,835115
32,M,college/grad student,363144
31,F,self-employed,378106
34,F,other or not specified,863530
29,M,executive/managerial,428564
34,M,college/grad student,752378
26,F,college/grad student,806764
27,M,executive/managerial,350999
25,M,homemaker,734651
25,M,college/grad student,279553
34,M,other or not specified,699505
34,M,executive/managerial,785571
40,M,other or not specified,59510
30,F,college/grad student,245735
30,M,college/grad student,605560
29,M,retired,8798
32,M,executive/managerial,447763
21,M,college/grad student,38059
31,M,sales/marketing,684671
26,M,executive/managerial,802078
25,M,college/grad student,396581
34,M,sales/marketing,930537
34,M,sales/marketing,448184
30,M,executive/managerial,847664
14,F,K-12 student,623410
28,M,retired,627846
41,M,academic/educator,24227
34,F,academic/educator,82534
33,M,scientist,533285
30,M,college/grad student,404065
42,F,homemaker,394433
28,F,college/grad student,967820
33,M,executive/managerial,541844
32,M,college/grad student,192916
26,F,scientist,155582
34,M,sales/marketing,764668
26,M,executive/managerial,116854
33,M,executive/managerial,497903
32,M,self-employed,194133
32,M,academic/educator,454605
23,F,college/grad student,528367
31,M,sales/marketing,576899
87,F,retired,121523
25,M,other or not specified,456021
44,M,sales/marketing,624985
28,F,other or not specified,552437
30,M,clerical/admin,889340
32,F,self-employed,566002
29,M,executive/managerial,935982
32,M,sales/marketing,448336
24,M,K-12 student,604934
32,M,technician/engineer,397625
38,M,sales/marketing,726977
31,M,college/grad student,894907
30,M,college/grad student,683477
30,M,scientist,724625
22,F,artist,690195
44,F,scientist,269949
29,M,executive/managerial,944390
33,M,executive/managerial,115745
21,M,college/grad student,235886
33,M,college/grad student,951653
28,F,sales/marketing,321591
33,M,college/grad student,698961
33,M,executive/managerial,850351
79,F,executive/managerial,482485
32,M,other or not specified,169810
30,M,college/grad student,542155
26,M,sales/marketing,644368
42,F,academic/educator,147577
32,M,executive/managerial,508473
55,M,executive/managerial,546308
33,M,college/grad student,637286
34,M,college/grad student,15732
33,M,sales/marketing,948332
22,M,scientist,562536
27,M,other or not specified,146229
26,M,executive/managerial,606775
33,M,sales/marketing,186192
29,M,scientist,341330
34,M,sales/marketing,662958
30,M,scientist,564123
26,M,sales/marketing,934959
19,M,K-12 student,773095
28,M,technician/engineer,215887
26,M,other or not specified,895628
31,M,executive/managerial,119718
28,M,programmer,682431
27,M,scientist,17236
32,F,college/grad student,80171
27,M,scientist,515041
34,M,customer service,847752
28,M,scientist,462765
31,M,college/grad student,209925
26,F,sales/marketing,348717
39,M,scientist,339153
27,F,college/grad student,482150
33,M,executive/managerial,241432
21,M,K-12 student,919270
33,M,self-employed,422767
34,M,college/grad student,539092
25,M,scientist,787590
30,M,retired,878021
33,M,executive/managerial,860233
21,M,scientist,210706
27,F,sales/marketing,547589
25,M,other or not specified,746040
32,M,scientist,977702
28,M,college/grad student,313740
20,M,self-employed,777616
54,F,homemaker,799182
34,M,self-employed,328864
26,M,college/grad student,961123
31,F,sales/marketing,283345
29,M,K-12 student,526530
26,M,college/grad student,749124
34,M,homemaker,670990
25,M,sales/marketing,844202
32,M,sales/marketing,650986
86,F,academic/educator,103161
32,M,sales/marketing,87191
27,M,scientist,782678
31,M,programmer,836816
31,M,executive/managerial,665242
32,M,executive/managerial,678668
27,M,K-12 student,723840
31,F,other or not specified,7023
33,M,academic/educator,910975
33,M,college/grad student,620596
31,M,self-employed,241622
26,M,other or not specified,61427
28,M,college/grad student,532039
28,M,sales/marketing,231805
31,M,tradesman/craftsman,200578
26,F,artist,40478
28,F,executive/managerial,267992
27,F,other or not specified,237988
33,F,scientist,508243
10,M,homemaker,972707
32,M,executive/managerial,11119
34,M,sales/marketing,954046
44,M,artist,52075
29,F,executive/managerial,92199
28,F,college/grad student,100184
34,F,academic/educator,683767
30,M,scientist,629798
28,M,college/grad student,713068
25,M,scientist,261241
29,M,scientist,817516
30,M,technician/engineer,227654
28,M,sales/marketing,187833
31,M,scientist,970092
28,M,college/grad student,147586
29,F,college/grad student,808643
32,M,college/grad student,302096
32,M,college/grad student,328191
30,M,scientist,47614
33,M,college/grad student,308640
34,M,sales/marketing,85388
31,F,executive/managerial,306716
32,M,sales/marketing,796781
22,M,scientist,981815
34,M,executive/managerial,865959
34,M,scientist,157716
22,M,sales/marketing,373261
29,M,scientist,579194
18,F,scientist,367234
25,M,college/grad student,102673
34,M,executive/managerial,742561
33,M,college/grad student,166325
33,M,college/grad student,911458
30,M,scientist,797796
26,M,college/grad student,88391
32,M,self-employed,68551
32,M,scientist,579463
34,F,homemaker,197025
32,M,executive/managerial,806771
27,M,scientist,466274
28,M,college/grad student,254575
34,M,K-12 student,731119
26,M,executive/managerial,197199
30,M,scientist,483165
30,M,scientist,319652
28,M,artist,485975
33,M,sales/marketing,99304
22,M,K-12 student,136759
21,M,sales/marketing,632253
30,M,college/grad student,459226
16,F,artist,226601
34,M,scientist,979013
26,F,K-12 student,836277
32,M,scientist,197683
27,M,self-employed,786283
18,F,retired,162216
26,F,college/grad student,406241
32,M,clerical/admin,543083
30,M,college/grad student,796538
29,M,executive/managerial,107491
27,F,academic/educator,720922
48,F,academic/educator,317664
34,M,executive/managerial,665951
28,M,executive/managerial,890172
29,M,executive/managerial,649250
30,M,sales/marketing,18288
27,M,homemaker,398755
25,M,executive/managerial,499990
32,M,executive/managerial,331404
30,M,other or not specified,844568
26,F,college/grad student,372142
34,M,scientist,930637
34,M,programmer,498129
29,F,college/grad student,540514
31,M,college/grad student,27547
25,F,other or not specified,635695
33,M,college/grad student,84584
34,M,self-employed,105859
40,M,artist,625039
28,M,executive/managerial,117201
33,M,college/grad student,357648
31,F,other or not specified,192656
27,M,self-employed,780226
33,M,self-employed,148622
32,M,sales/marketing,718595
31,M,executive/managerial,686556
30,M,college/grad student,948317
34,F,scientist,247955
21,M,K-12 student,194618
32,M,technician/engineer,901399
31,M,other or not specified,744176
29,M,executive/managerial,671448
32,M,executive/managerial,60127
27,M,college/grad student,837345
33,M,executive/managerial,611645
26,M,college/grad student,273288
28,M,other or not specified,193542
27,M,self-employed,678376
24,M,college/grad student,901940
36,M,other or not specified,973081
30,M,scientist,273969
73,F,retired,425625
32,F,retired,295409
26,M,college/grad student,952800
28,M,executive/managerial,691247
26,M,sales/marketing,723041
26,M,scientist,726963
28,M,tradesman/craftsman,607741
25,M,executive/managerial,435446
29,F,other or not specified,529912
31,M,sales/marketing,555341
31,M,programmer,121984
28,M,college/grad student,91955
26,M,executive/managerial,318808
32,M,self-employed,905041
27,M,executive/managerial,299069
33,M,college/grad student,550868
28,M,college/grad student,454876
29,M,sales/marketing,305490
28,M,scientist,77620
18,M,sales/marketing,124635
25,M,sales/marketing,857128
23,F,college/grad student,389236
28,M,college/grad student,706773
29,M,executive/managerial,707624
29,M,scientist,121924
31,M,college/grad student,69530
19,M,other or not specified,751013
34,F,scientist,906987
25,M,sales/marketing,414582
30,F,sales/marketing,796299
24,M,executive/managerial,231340
30,M,other or not specified,267398
24,M,other or not specified,927541
28,M,college/grad student,651205
31,M,college/grad student,836343
33,M,executive/managerial,496962
34,M,sales/marketing,757454
29,M,executive/managerial,456804
37,M,executive/managerial,671550
26,M,sales/marketing,922705
29,M,college/grad student,330719
33,M,college/grad student,511974
26,M,executive/managerial,140638
24,M,homemaker,23661
28,M,college/grad student,208032
23,M,scientist,907828
29,F,college/grad student,424384
30,M,college/grad student,673427
31,M,other or not specified,256622
34,M,college/grad student,804900
32,M,sales/marketing,478400
28,M,college/grad student,234681
42,M,executive/managerial,449171
28,M,sales/marketing,39937
34,M,college/grad student,112068
42,M,sales/marketing,537598
28,M,college/grad student,391322
30,M,college/grad student,371366
31,F,sales/marketing,427941
28,M,executive/managerial,213499
32,M,executive/managerial,673007
32,M,tradesman/craftsman,530352
19,M,college/grad student,542557
28,M,self-employed,248040
25,F,college/grad student,603251
28,M,other or not specified,803110
26,M,executive/managerial,339774
25,F,college/grad student,168916
25,M,executive/managerial,625431
32,M,college/grad student,334897
25,M,college/grad student,497479
34,M,sales/marketing,539431
28,M,executive/managerial,286355
30,F,college/grad student,137803
27,M,scientist,428757
27,M,sales/marketing,165243
18,M,scientist,741694
28,M,sales/marketing,747502
27,M,scientist,852486
30,M,college/grad student,275396
27,M,college/grad student,247757
44,M,lawyer,620039
34,M,executive/managerial,930454
33,M,college/grad student,785347
28,M,sales/marketing,267626
28,M,college/grad student,346496
27,F,college/grad student,845599
31,M,executive/managerial,958555
33,M,sales/marketing,429976
29,M,college/grad student,830329
26,M,college/grad student,840129
30,M,college/grad student,273428
28,M,scientist,505400
25,M,college/grad student,230497
18,M,scientist,474532
29,M,executive/managerial,751893
26,M,college/grad student,141795
29,M,college/grad student,440398
32,M,self-employed,352432
32,M,college/grad student,197119
30,M,scientist,600702
27,F,executive/managerial,634124
29,M,programmer,922187
33,F,academic/educator,473456
20,M,other or not specified,108932
33,M,sales/marketing,185551
23,M,self-employed,130944
30,M,college/grad student,313435
19,M,college/grad student,603952
32,M,college/grad student,733016
27,M,college/grad student,789726
27,M,artist,540761
33,M,executive/managerial,268699
22,M,college/grad student,368848
20,M,scientist,853944
35,M,sales/marketing,958524
25,M,executive/managerial,991007
61,F,doctor/health care,657401
31,M,sales/marketing,223636
34,M,sales/marketing,999360
33,M,scientist,1020
26,M,executive/managerial,433176
28,M,executive/managerial,843100
31,M,executive/managerial,250930
31,M,self-employed,458376
23,M,retired,317019
29,M,scientist,593964
30,F,retired,752922
25,M,executive/managerial,568726
80,F,academic/educator,484605
31,F,college/grad student,204431
22,M,K-12 student,872788
29,M,executive/managerial,997220
24,M,sales/marketing,846958
28,M,self-employed,879502
33,M,sales/marketing,634894
31,M,college/grad student,699186
26,F,K-12 student,581980
31,M,artist,731780
27,M,executive/managerial,347849
10,M,sales/marketing,111057
14,M,K-12 student,701034
30,F,tradesman/craftsman,838238
32,M,executive/managerial,978553
28,M,sales/marketing,520947
28,M,college/grad student,304005
55,M,academic/educator,146356
32,F,executive/managerial,577300
33,M,executive/managerial,123034
34,M,homemaker,679785
25,M,other or not specified,7968
30,M,college/grad student,108576
21,F,K-12 student,580747
28,M,other or not specified,759954
38,F,other or not specified,783656
33,M,technician/engineer,457960
26,M,executive/managerial,342292
29,M,executive/managerial,957279
42,M,other or not specified,292566
33,M,sales/marketing,176331
71,M,other or not specified,499123
31,M,college/grad student,825103
34,M,K-12 student,236290
52,M,academic/educator,494109
29,M,K-12 student,529331
25,M,sales/marketing,421371
33,M,clerical/admin,297621
33,M,sales/marketing,485690
25,M,scientist,253314
33,M,college/grad student,980414
42,M,self-employed,785433
30,M,executive/managerial,889722
30,M,tradesman/craftsman,343163
29,M,college/grad student,199877
30,M,scientist,133698
31,M,college/grad student,335023
27,M,college/grad student,849016
27,F,college/grad student,427923
27,M,executive/managerial,945641
41,F,executive/managerial,128849
28,M,homemaker,931754
25,F,academic/educator,169837
43,F,academic/educator,579138
27,M,sales/marketing,413480
28,F,college/grad student,66519
29,F,homemaker,446300
32,M,college/grad student,189286
48,M,artist,731344
31,M,college/grad student,298414
29,M,college/grad student,197346
30,M,other or not specified,281302
29,M,scientist,160989
32,M,executive/managerial,901
30,M,college/grad student,801433
32,M,college/grad student,719853
31,M,college/grad student,241685
25,M,sales/marketing,407363
18,M,K-12 student,483044
32,M,college/grad student,963441
25,M,college/grad student,40018
29,M,executive/managerial,293220
25,F,academic/educator,354446
29,F,other or not specified,200341
34,M,clerical/admin,425738
29,M,executive/managerial,707865
22,M,artist,165140
26,F,clerical/admin,811254
19,M,scientist,714272
26,M,retired,842352
31,M,executive/managerial,956075
25,F,self-employed,708409
26,F,scientist,564148
33,M,executive/managerial,112766
27,M,executive/managerial,694743
28,F,sales/marketing,83619
26,M,other or not specified,393859
27,M,clerical/admin,403248
31,M,executive/managerial,619642
27,M,college/grad student,954817
34,F,farmer,494428
37,M,other or not specified,223587
32,F,self-employed,169706
31,M,executive/managerial,100826
27,F,other or not specified,364760
26,M,executive/managerial,796416
27,M,scientist,566265
31,M,college/grad student,275881
30,F,retired,261159
32,M,sales/marketing,71586
31,M,executive/managerial,462559
25,M,self-employed,541772
34,M,self-employed,178257
27,F,college/grad student,700265
26,M,executive/managerial,651844
26,M,executive/managerial,538220
25,M,college/grad student,646343
29,M,K-12 student,322437
21,M,scientist,274738
34,M,college/grad student,133235
32,M,executive/managerial,359402
34,M,sales/marketing,702955
30,M,homemaker,338192
38,F,self-employed,536808
19,M,sales/marketing,840585
30,M,executive/managerial,114345
33,M,artist,55122
32,M,college/grad student,934146
28,M,executive/managerial,309363
32,M,programmer,740438
31,M,college/grad student,431152
34,F,scientist,752362
26,M,sales/marketing,975881
27,M,sales/marketing,257445
26,M,college/grad student,261140
25,M,scientist,100777
31,M,other or not specified,628837
31,M,other or not specified,216854
32,M,college/grad student,46412
25,M,academic/educator,688199
18,M,K-12 student,256501
31,M,artist,312373
25,M,sales/marketing,102308
30,M,college/grad student,853953
27,M,college/grad student,596810
32,M,programmer,475842
27,M,sales/marketing,174386
33,M,college/grad student,347208
18,M,K-12 student,414741
30,M,self-employed,665272
21,F,K-12 student,706897
26,M,sales/marketing,796028
25,M,executive/managerial,356526
26,M,college/grad student,187911
30,M,sales/marketing,670198
32,M,college/grad student,62832
17,M,K-12 student,118747
25,M,scientist,673130
31,F,college/grad student,914051
33,M,executive/managerial,156618
30,M,self-employed,444168
25,M,college/grad student,602597
29,M,executive/managerial,604730
25,M,college/grad student,235310
25,M,sales/marketing,625504
26,M,self-employed,455136
27,M,executive/managerial,172502
27,M,college/grad student,810925
34,M,college/grad student,178702
28,M,other or not specified,206547
26,M,college/grad student,232649
25,M,college/grad student,987877
32,M,college/grad student,803509
25,F,sales/marketing,467711
25,M,executive/managerial,446342
28,F,college/grad student,309471
26,F,sales/marketing,390785
11,M,K-12 student,486994
26,M,executive/managerial,22353
25,M,college/grad student,684650
29,M,college/grad student,456263
28,F,academic/educator,376171
24,M,tradesman/craftsman,565677
27,M,college/grad student,230479
18,M,retired,24659
26,F,homemaker,284137
32,M,sales/marketing,495011
30,M,academic/educator,643705
25,F,sales/marketing,847635
33,M,college/grad student,204573
31,M,executive/managerial,759351
34,M,executive/managerial,439803
29,M,scientist,210215
28,M,other or not specified,181413
33,M,executive/managerial,300337
30,M,college/grad student,138161
29,F,K-12 student,821588
34,M,college/grad student,444381
33,M,other or not specified,381337
32,M,college/grad student,620466
34,M,sales/marketing,15513
24,M,sales/marketing,718243
28,M,other or not specified,262464
22,M,K-12 student,350589
26,M,clerical/admin,911550
34,M,college/grad student,154109
34,M,self-employed,681114
26,F,homemaker,622967
32,F,clerical/admin,914782
25,M,college/grad student,125089
24,M,clerical/admin,722415
26,M,sales/marketing,443140
30,M,college/grad student,908577
31,M,sales/marketing,357912
25,M,sales/marketing,447335
24,M,college/grad student,899861
32,M,scientist,944695
33,M,sales/marketing,771006
30,M,sales/marketing,421386
28,M,executive/managerial,977453
32,M,sales/marketing,870654
25,F,college/grad student,332956
34,M,sales/marketing,932207
25,M,self-employed,875515
33,M,college/grad student,355046
20,M,scientist,13781
34,M,executive/managerial,204701
70,M,other or not specified,99436
20,M,programmer,177526
29,M,college/grad student,25006
40,M,executive/managerial,181734
84,M,retired,490062
28,M,executive/managerial,384041
33,M,sales/marketing,462114
54,F,scientist,212058
